date,cityid,engagement,badges,break_engagement,break_badges
2020-1-12,27,-0.00882,-0.018,.,.
2020-1-19,27,0.0602,0.118,.,.
2020-1-26,27,-0.0147,-0.096,.,.
2020-2-2,27,0.0455,0.061,.,.
2020-2-9,27,0.0223,-0.00169,.,.
2020-2-16,27,-0.0423,-0.193,.,.
2020-2-23,27,-0.0646,-0.0735,.,.
2020-3-1,27,0.00309,0.155,.,.
2020-3-8,27,-0.0428,0.229,.,.
2020-3-15,27,0.0119,0.137,.,.
2020-3-22,27,-0.45,-0.178,.,.
2020-3-29,27,-0.489,-0.268,.,.
2020-4-5,27,-0.62,-0.47,.,.
2020-4-12,27,-0.149,0.0757,.,.
2020-4-19,27,0.11,0.558,.,.
2020-4-26,27,0.0919,0.514,.,.
2020-5-3,27,0.0745,0.512,.,.
2020-5-10,27,.,.,-0.012,0.349
2020-5-17,27,.,.,-0.127,0.162
2020-5-24,27,.,.,-0.335,-0.0607
2020-5-31,27,.,.,-0.746,-0.714
2020-6-7,27,.,.,-0.932,-0.9
2020-6-14,27,.,.,-0.936,-0.905
2020-6-21,27,.,.,-0.948,-0.941
2020-6-28,27,.,.,-0.959,-0.954
2020-7-5,27,.,.,-0.953,-0.954
2020-7-12,27,.,.,-0.947,-0.951
2020-7-19,27,.,.,-0.966,.
2020-7-26,27,.,.,-0.967,.
2020-8-2,27,.,.,-0.966,.
2020-8-9,27,.,.,-0.972,.
2020-8-16,27,.,.,-0.97,.
2020-8-23,27,.,.,-0.89,-0.966
2020-8-30,27,.,.,-0.4,-0.552
2020-9-6,27,.,.,-0.152,-0.0836
2020-9-13,27,.,.,0.0138,0.235
2020-9-20,27,0.131,0.346,.,.
2020-9-27,27,0.27,0.544,.,.
2020-10-4,27,0.147,0.373,.,.
2020-10-11,27,-0.0318,0.106,.,.
2020-10-18,27,0.00694,0.194,.,.
2020-10-25,27,-0.129,-0.0652,.,.
2020-1-12,28,-0.069,-0.158,.,.
2020-1-19,28,0.02,0.0818,.,.
2020-1-26,28,0.00909,-0.0569,.,.
2020-2-2,28,0.0511,0.114,.,.
2020-2-9,28,-0.0129,-0.0521,.,.
2020-2-16,28,-0.00494,0.0414,.,.
2020-2-23,28,-0.00726,-0.0506,.,.
2020-3-1,28,0.0637,0.28,.,.
2020-3-8,28,0.0246,0.286,.,.
2020-3-15,28,-0.00834,0.259,.,.
2020-3-22,28,-0.557,-0.197,.,.
2020-3-29,28,-0.45,-0.17,.,.
2020-4-5,28,-0.541,-0.318,.,.
2020-4-12,28,0.191,0.538,.,.
2020-4-19,28,0.181,0.671,.,.
2020-4-26,28,0.132,0.504,.,.
2020-5-3,28,0.076,0.431,.,.
2020-5-10,28,.,.,-0.00461,0.255
2020-5-17,28,.,.,-0.109,0.129
2020-5-24,28,.,.,-0.17,0.0693
2020-5-31,28,.,.,-0.763,-0.78
2020-6-7,28,.,.,-0.933,-0.922
2020-6-14,28,.,.,-0.934,-0.941
2020-6-21,28,.,.,-0.942,-0.959
2020-6-28,28,.,.,-0.957,-0.947
2020-7-5,28,.,.,-0.962,-0.945
2020-7-12,28,.,.,-0.959,-0.952
2020-7-19,28,.,.,-0.959,.
2020-7-26,28,.,.,-0.958,.
2020-8-2,28,.,.,-0.963,.
2020-8-9,28,.,.,-0.964,.
2020-8-16,28,.,.,-0.965,.
2020-8-23,28,.,.,-0.87,-0.965
2020-8-30,28,.,.,-0.55,-0.774
2020-9-6,28,.,.,-0.469,-0.574
2020-9-13,28,.,.,-0.443,-0.54
2020-9-20,28,-0.406,-0.398,.,.
2020-9-27,28,-0.44,-0.365,.,.
2020-10-4,28,-0.427,-0.443,.,.
2020-10-11,28,-0.48,-0.503,.,.
2020-10-18,28,-0.514,-0.616,.,.
2020-10-25,28,-0.543,-0.744,.,.
2020-1-12,29,0.17,0.459,.,.
2020-1-19,29,0.0321,0.00864,.,.
2020-1-26,29,-0.0204,-0.193,.,.
2020-2-2,29,-0.14,-0.208,.,.
2020-2-9,29,-0.0191,0.133,.,.
2020-2-16,29,-0.0326,0.096,.,.
2020-2-23,29,-0.349,-0.253,.,.
2020-3-1,29,0.0164,0.134,.,.
2020-3-8,29,0.0394,0.233,.,.
2020-3-15,29,0.0818,0.22,.,.
2020-3-22,29,-0.394,-0.0943,.,.
2020-3-29,29,-0.0686,0.39,.,.
2020-4-5,29,0.0247,0.482,.,.
2020-4-12,29,0.0123,0.458,.,.
2020-4-19,29,-0.0763,0.345,.,.
2020-4-26,29,-0.0347,0.444,.,.
2020-5-3,29,-0.0427,0.383,.,.
2020-5-10,29,.,.,-0.0908,0.378
2020-5-17,29,.,.,-0.189,0.144
2020-5-24,29,.,.,-0.198,0.178
2020-5-31,29,.,.,-0.385,-0.109
2020-6-7,29,.,.,-0.756,-0.652
2020-6-14,29,.,.,-0.833,-0.763
2020-6-21,29,.,.,-0.855,-0.799
2020-6-28,29,.,.,-0.891,-0.884
2020-7-5,29,.,.,-0.898,-0.894
2020-7-12,29,.,.,-0.867,-0.918
2020-7-19,29,.,.,-0.887,.
2020-7-26,29,.,.,-0.884,.
2020-8-2,29,.,.,-0.893,.
2020-8-9,29,.,.,-0.887,.
2020-8-16,29,.,.,-0.904,.
2020-8-23,29,.,.,-0.902,-0.875
2020-8-30,29,.,.,-0.778,-0.81
2020-9-6,29,.,.,0.283,0.328
2020-9-13,29,.,.,0.589,0.597
2020-9-20,29,0.805,1.03,.,.
2020-9-27,29,0.885,1.18,.,.
2020-10-4,29,0.864,1.05,.,.
2020-10-11,29,0.723,0.898,.,.
2020-10-18,29,0.72,0.985,.,.
2020-10-25,29,0.746,1.01,.,.
2020-1-12,30,0.0353,-0.172,.,.
2020-1-19,30,-0.112,-0.166,.,.
2020-1-26,30,0.0422,-0.0691,.,.
2020-2-2,30,0.108,0.386,.,.
2020-2-9,30,0.0473,0.565,.,.
2020-2-16,30,0.044,0.256,.,.
2020-2-23,30,-0.00347,0.218,.,.
2020-3-1,30,-0.00463,0.287,.,.
2020-3-8,30,-0.419,-0.44,.,.
2020-3-15,30,-0.306,-0.265,.,.
2020-3-22,30,-0.828,-0.548,.,.
2020-3-29,30,-0.634,-0.311,.,.
2020-4-5,30,-0.512,0.315,.,.
2020-4-12,30,-0.538,0.542,.,.
2020-4-19,30,-0.556,0.52,.,.
2020-4-26,30,-0.569,0.608,.,.
2020-5-3,30,-0.575,0.647,.,.
2020-5-10,30,.,.,-0.631,0.248
2020-5-17,30,.,.,-0.715,-0.0881
2020-5-24,30,.,.,-0.882,-0.64
2020-5-31,30,.,.,-0.957,-0.825
2020-6-7,30,.,.,-0.955,-0.871
2020-6-14,30,.,.,-0.95,-0.833
2020-6-21,30,.,.,-0.962,-0.841
2020-7-12,30,.,.,-0.977,.
2020-7-19,30,.,.,-0.971,.
2020-7-26,30,.,.,-0.975,.
2020-8-2,30,.,.,-0.923,.
2020-8-9,30,.,.,-0.413,.
2020-8-16,30,.,.,0.425,.
2020-8-23,30,.,.,0.67,1.39
2020-8-30,30,.,.,0.695,1.45
2020-9-6,30,.,.,0.512,1.36
2020-9-13,30,.,.,0.546,1.39
2020-9-20,30,0.406,1.19,.,.
2020-9-27,30,0.414,1.21,.,.
2020-10-4,30,0.314,1.25,.,.
2020-10-11,30,-0.211,0.464,.,.
2020-10-18,30,0.116,1.02,.,.
2020-10-25,30,-0.0441,0.992,.,.
2020-1-12,31,0.0101,0.0793,.,.
2020-1-19,31,-0.00257,0.0124,.,.
2020-1-26,31,-0.00667,-0.164,.,.
2020-2-2,31,0.00997,0.0828,.,.
2020-2-9,31,0.0187,0.118,.,.
2020-2-16,31,-0.00489,0.0182,.,.
2020-2-23,31,-0.0126,0.0124,.,.
2020-3-1,31,-0.0157,0.0654,.,.
2020-3-8,31,-0.0136,0.095,.,.
2020-3-15,31,-0.00794,0.0321,.,.
2020-3-22,31,-0.414,-0.516,.,.
2020-3-29,31,-0.437,-0.478,.,.
2020-4-5,31,-0.376,-0.416,.,.
2020-4-12,31,-0.512,-0.59,.,.
2020-4-19,31,-0.442,-0.52,.,.
2020-4-26,31,-0.366,-0.378,.,.
2020-5-3,31,-0.359,-0.401,.,.
2020-5-10,31,.,.,-0.322,-0.393
2020-5-17,31,.,.,-0.365,-0.497
2020-5-24,31,.,.,-0.381,-0.472
2020-5-31,31,.,.,-0.538,-0.648
2020-6-7,31,.,.,-0.653,-0.721
2020-6-14,31,.,.,-0.883,-0.887
2020-6-21,31,.,.,-0.945,-0.957
2020-6-28,31,.,.,-0.933,-0.937
2020-7-5,31,.,.,-0.965,-0.956
2020-7-12,31,.,.,-0.913,-0.907
2020-7-19,31,.,.,-0.924,.
2020-7-26,31,.,.,-0.981,.
2020-8-2,31,.,.,-0.982,.
2020-8-9,31,.,.,-0.982,.
2020-8-16,31,.,.,-0.939,.
2020-8-23,31,.,.,-0.85,-0.989
2020-8-30,31,.,.,-0.489,-0.834
2020-9-6,31,.,.,-0.139,-0.577
2020-9-13,31,.,.,-0.0546,-0.458
2020-9-20,31,-0.0178,-0.249,.,.
2020-9-27,31,-0.0105,-0.189,.,.
2020-10-4,31,-0.0479,-0.22,.,.
2020-10-11,31,-0.0646,-0.212,.,.
2020-10-18,31,-0.0913,-0.241,.,.
2020-10-25,31,-0.121,-0.256,.,.
2020-1-12,32,-0.0412,-0.298,.,.
2020-1-19,32,-0.0471,-0.0894,.,.
2020-1-26,32,-0.0394,0.0844,.,.
2020-2-2,32,0.144,0.24,.,.
2020-2-9,32,0.169,0.336,.,.
2020-2-16,32,0.132,0.233,.,.
2020-2-23,32,0.102,0.299,.,.
2020-3-1,32,0.117,0.374,.,.
2020-3-8,32,-0.0173,0.168,.,.
2020-3-15,32,-0.0607,0.0494,.,.
2020-3-22,32,-0.362,0.215,.,.
2020-3-29,32,-0.324,0.281,.,.
2020-4-5,32,-0.514,-0.195,.,.
2020-4-12,32,-0.412,-0.0506,.,.
2020-4-19,32,-0.0881,0.171,.,.
2020-4-26,32,-0.166,0.0809,.,.
2020-5-3,32,-0.243,0.0507,.,.
2020-5-10,32,.,.,-0.275,-0.0167
2020-5-17,32,.,.,-0.386,-0.204
2020-5-24,32,.,.,-0.654,-0.545
2020-5-31,32,.,.,-0.897,-0.853
2020-6-7,32,.,.,-0.892,-0.84
2020-6-14,32,.,.,-0.926,-0.922
2020-6-21,32,.,.,-0.935,-0.931
2020-6-28,32,.,.,-0.959,-0.955
2020-7-5,32,.,.,-0.964,-0.958
2020-7-12,32,.,.,-0.925,-0.946
2020-7-19,32,.,.,-0.939,.
2020-7-26,32,.,.,-0.95,.
2020-8-2,32,.,.,-0.949,.
2020-8-9,32,.,.,-0.905,.
2020-8-16,32,.,.,-0.816,.
2020-8-23,32,.,.,-0.532,-0.675
2020-8-30,32,.,.,-0.374,-0.278
2020-9-6,32,.,.,-0.296,-0.219
2020-9-13,32,.,.,-0.324,-0.377
2020-9-20,32,-0.211,-0.102,.,.
2020-9-27,32,-0.276,-0.00465,.,.
2020-10-4,32,-0.277,-0.0573,.,.
2020-10-11,32,-0.442,-0.377,.,.
2020-10-18,32,-0.392,-0.3,.,.
2020-10-25,32,-0.407,-0.33,.,.
2020-1-12,33,-0.00531,0.0643,.,.
2020-1-19,33,0.0318,-0.0267,.,.
2020-1-26,33,-0.0453,-0.15,.,.
2020-2-2,33,0.0315,0.107,.,.
2020-2-9,33,-0.000689,0.122,.,.
2020-2-16,33,-0.0518,-0.00262,.,.
2020-2-23,33,-0.144,-0.217,.,.
2020-3-1,33,-0.0435,0.113,.,.
2020-3-8,33,-0.0367,0.155,.,.
2020-3-15,33,-0.112,-0.0287,.,.
2020-3-22,33,-0.844,-0.748,.,.
2020-3-29,33,-0.549,-0.428,.,.
2020-4-5,33,-0.167,0.41,.,.
2020-4-12,33,-0.207,0.407,.,.
2020-4-19,33,-0.218,0.432,.,.
2020-4-26,33,-0.259,0.323,.,.
2020-5-3,33,-0.293,0.205,.,.
2020-5-10,33,.,.,-0.361,0.139
2020-5-17,33,.,.,-0.467,-0.202
2020-5-24,33,.,.,-0.808,-0.799
2020-5-31,33,.,.,-0.972,-0.963
2020-6-7,33,.,.,-0.975,-0.967
2020-6-14,33,.,.,-0.979,-0.977
2020-6-21,33,.,.,-0.983,-0.98
2020-6-28,33,.,.,-0.984,-0.986
2020-7-5,33,.,.,-0.988,-0.991
2020-7-12,33,.,.,-0.976,-0.973
2020-7-19,33,.,.,-0.976,.
2020-7-26,33,.,.,-0.978,.
2020-8-2,33,.,.,-0.964,.
2020-8-9,33,.,.,-0.781,.
2020-8-16,33,.,.,-0.213,.
2020-8-23,33,.,.,-0.0398,0.564
2020-8-30,33,.,.,0.0092,0.665
2020-9-6,33,.,.,-0.0334,0.506
2020-9-13,33,.,.,-0.0501,0.196
2020-9-20,33,-0.0631,0.305,.,.
2020-9-27,33,-0.091,0.289,.,.
2020-10-4,33,-0.0758,0.303,.,.
2020-10-11,33,-0.227,-0.0364,.,.
2020-10-18,33,-0.919,-0.906,.,.
2020-10-25,33,-0.676,-0.686,.,.
2020-1-12,34,0.102,0.19,.,.
2020-1-19,34,0.184,0.113,.,.
2020-1-26,34,0.183,0.0576,.,.
2020-2-2,34,0.178,0.208,.,.
2020-2-9,34,0.163,0.25,.,.
2020-2-16,34,0.0892,0.0991,.,.
2020-2-23,34,0.144,0.185,.,.
2020-3-1,34,0.228,0.514,.,.
2020-3-8,34,0.228,0.522,.,.
2020-3-15,34,0.305,0.48,.,.
2020-3-22,34,-0.29,-0.281,.,.
2020-3-29,34,-0.645,-0.475,.,.
2020-4-5,34,-0.642,-0.475,.,.
2020-4-12,34,-0.802,-0.711,.,.
2020-4-19,34,-0.609,-0.519,.,.
2020-4-26,34,-0.566,-0.456,.,.
2020-5-3,34,-0.613,-0.506,.,.
2020-5-10,34,.,.,-0.668,-0.543
2020-5-17,34,.,.,-0.723,-0.673
2020-5-24,34,.,.,-0.734,-0.579
2020-5-31,34,.,.,-0.819,-0.743
2020-6-7,34,.,.,-0.93,-0.868
2020-6-14,34,.,.,-0.974,-0.965
2020-6-21,34,.,.,-0.985,-0.982
2020-6-28,34,.,.,-0.985,-0.984
2020-7-5,34,.,.,-0.982,-0.993
2020-7-12,34,.,.,-0.92,-0.952
2020-7-19,34,.,.,-0.976,.
2020-7-26,34,.,.,-0.971,.
2020-8-2,34,.,.,-0.96,.
2020-8-9,34,.,.,-0.96,.
2020-8-16,34,.,.,-0.607,.
2020-8-23,34,.,.,-0.327,-0.638
2020-8-30,34,.,.,-0.157,0.177
2020-9-6,34,.,.,-0.175,0.257
2020-9-13,34,.,.,-0.173,0.177
2020-9-20,34,-0.144,0.36,.,.
2020-9-27,34,-0.174,0.283,.,.
2020-10-4,34,-0.223,0.14,.,.
2020-10-11,34,-0.377,-0.0659,.,.
2020-10-18,34,-0.379,-0.219,.,.
2020-10-25,34,-0.399,-0.266,.,.
2020-1-12,35,0.0876,0.119,.,.
2020-1-19,35,0.037,0.0545,.,.
2020-1-26,35,-0.102,-0.235,.,.
2020-2-2,35,-0.0303,0.0382,.,.
2020-2-9,35,0.00675,-0.029,.,.
2020-2-16,35,-0.0542,-0.0659,.,.
2020-2-23,35,-0.0523,-0.0648,.,.
2020-3-1,35,-0.0443,-0.0592,.,.
2020-3-8,35,-0.104,-0.0951,.,.
2020-3-15,35,-0.255,-0.36,.,.
2020-3-22,35,-0.393,-0.343,.,.
2020-3-29,35,-0.293,0.0589,.,.
2020-4-5,35,-0.193,0.126,.,.
2020-4-12,35,-0.488,-0.231,.,.
2020-4-19,35,-0.197,-0.0134,.,.
2020-4-26,35,0.0563,0.35,.,.
2020-5-3,35,-0.0115,0.318,.,.
2020-5-10,35,.,.,-0.0725,0.19
2020-5-17,35,.,.,-0.111,0.0188
2020-5-24,35,.,.,-0.164,0.122
2020-5-31,35,.,.,-0.418,-0.342
2020-6-7,35,.,.,-0.845,-0.785
2020-6-14,35,.,.,-0.894,-0.861
2020-6-21,35,.,.,-0.933,-0.906
2020-6-28,35,.,.,-0.957,-0.948
2020-7-5,35,.,.,-0.951,-0.948
2020-7-12,35,.,.,-0.94,-0.903
2020-7-19,35,.,.,-0.969,.
2020-7-26,35,.,.,-0.963,.
2020-8-2,35,.,.,-0.901,.
2020-8-9,35,.,.,-0.926,.
2020-8-16,35,.,.,-0.792,.
2020-8-23,35,.,.,-0.428,-0.403
2020-8-30,35,.,.,-0.0705,0.0123
2020-9-6,35,.,.,0.0697,0.143
2020-9-13,35,.,.,0.299,0.423
2020-9-20,35,0.333,0.671,.,.
2020-9-27,35,0.307,0.632,.,.
2020-10-4,35,0.154,0.434,.,.
2020-10-11,35,0.017,0.253,.,.
2020-10-18,35,0.142,0.442,.,.
2020-10-25,35,0.0977,0.528,.,.
2020-1-12,37,-0.0995,-0.148,.,.
2020-1-19,37,0.0785,0.00502,.,.
2020-1-26,37,-0.0104,-0.126,.,.
2020-2-2,37,0.123,0.297,.,.
2020-2-9,37,0.0756,0.147,.,.
2020-2-16,37,0.0422,0.0248,.,.
2020-2-23,37,0.0655,0.09,.,.
2020-3-1,37,0.103,0.325,.,.
2020-3-8,37,0.134,0.437,.,.
2020-3-15,37,0.0886,0.287,.,.
2020-3-22,37,-0.391,-0.183,.,.
2020-3-29,37,-0.105,0.256,.,.
2020-4-5,37,-0.0312,0.387,.,.
2020-4-12,37,-0.157,-0.0165,.,.
2020-4-19,37,-0.206,-0.0965,.,.
2020-4-26,37,-0.2,-0.0391,.,.
2020-5-3,37,-0.239,-0.0428,.,.
2020-5-10,37,.,.,-0.265,-0.107
2020-5-17,37,.,.,-0.412,-0.347
2020-5-24,37,.,.,-0.747,-0.724
2020-5-31,37,.,.,-0.958,-0.964
2020-6-7,37,.,.,-0.951,-0.955
2020-6-14,37,.,.,-0.951,-0.95
2020-6-21,37,.,.,-0.958,-0.955
2020-6-28,37,.,.,-0.974,-0.924
2020-7-5,37,.,.,-0.943,-0.925
2020-7-12,37,.,.,-0.979,-0.987
2020-7-19,37,.,.,-0.973,.
2020-7-26,37,.,.,-0.98,.
2020-8-2,37,.,.,-0.983,.
2020-8-9,37,.,.,-0.986,.
2020-8-16,37,.,.,-0.98,.
2020-8-23,37,.,.,-0.957,-0.936
2020-8-30,37,.,.,-0.829,-0.873
2020-9-6,37,.,.,-0.813,-0.854
2020-9-13,37,.,.,-0.588,-0.699
2020-9-20,37,-0.22,-0.108,.,.
2020-9-27,37,-0.0932,0.134,.,.
2020-10-4,37,-0.0934,0.0973,.,.
2020-10-11,37,-0.147,0.0198,.,.
2020-10-18,37,-0.114,-0.00385,.,.
2020-10-25,37,-0.174,-0.125,.,.
2020-1-12,39,-0.0319,-0.0202,.,.
2020-1-19,39,0.045,0.0585,.,.
2020-1-26,39,-0.0622,-0.138,.,.
2020-2-2,39,0.0984,0.0502,.,.
2020-2-9,39,0.108,0.0479,.,.
2020-2-16,39,0.117,0.0986,.,.
2020-2-23,39,-0.161,-0.072,.,.
2020-3-1,39,0.155,0.216,.,.
2020-3-8,39,0.0222,0.00714,.,.
2020-3-15,39,-0.264,-0.358,.,.
2020-3-22,39,-0.679,-0.583,.,.
2020-3-29,39,-0.597,-0.457,.,.
2020-4-5,39,-0.649,-0.655,.,.
2020-4-12,39,-0.584,-0.692,.,.
2020-4-19,39,-0.558,-0.61,.,.
2020-4-26,39,-0.529,-0.504,.,.
2020-5-3,39,-0.504,-0.28,.,.
2020-5-10,39,.,.,-0.523,-0.331
2020-5-17,39,.,.,-0.561,-0.403
2020-5-24,39,.,.,-0.821,-0.598
2020-5-31,39,.,.,-0.846,-0.605
2020-6-7,39,.,.,-0.87,-0.65
2020-6-14,39,.,.,-0.919,-0.781
2020-6-21,39,.,.,-0.963,-0.946
2020-6-28,39,.,.,-0.974,-0.955
2020-7-5,39,.,.,-0.979,-0.973
2020-7-12,39,.,.,-0.981,-0.952
2020-7-19,39,.,.,-0.98,.
2020-7-26,39,.,.,-0.937,.
2020-8-2,39,.,.,-0.897,.
2020-8-9,39,.,.,-0.865,.
2020-8-16,39,.,.,-0.875,.
2020-8-23,39,.,.,-0.712,-0.703
2020-8-30,39,.,.,-0.652,-0.687
2020-9-6,39,.,.,-0.685,-0.662
2020-9-13,39,.,.,-0.732,-0.748
2020-9-20,39,-0.63,-0.595,.,.
2020-9-27,39,-0.654,-0.7,.,.
2020-10-4,39,-0.854,-0.812,.,.
2020-10-11,39,-0.887,-0.859,.,.
2020-10-18,39,-0.73,-0.651,.,.
2020-10-25,39,-0.743,-0.744,.,.
2020-1-12,40,.,.,.,.
2020-1-19,40,.,.,.,.
2020-1-26,40,.,.,.,.
2020-2-2,40,.,.,.,.
2020-2-9,40,.,.,.,.
2020-2-16,40,.,.,.,.
2020-2-23,40,.,.,.,.
2020-3-1,40,.,.,.,.
2020-3-8,40,.,.,.,.
2020-3-15,40,.,.,.,.
2020-3-22,40,.,.,.,.
2020-3-29,40,.,.,.,.
2020-4-5,40,.,.,.,.
2020-4-12,40,.,.,.,.
2020-4-19,40,.,.,.,.
2020-4-26,40,.,.,.,.
2020-5-3,40,.,.,.,.
2020-5-10,40,.,.,.,.
2020-5-17,40,.,.,.,.
2020-5-24,40,.,.,.,.
2020-5-31,40,.,.,.,.
2020-6-7,40,.,.,.,.
2020-6-14,40,.,.,.,.
2020-6-21,40,.,.,.,.
2020-6-28,40,.,.,.,.
2020-7-5,40,.,.,.,.
2020-7-12,40,.,.,.,.
2020-8-2,40,.,.,.,.
2020-8-23,40,.,.,.,.
2020-8-30,40,.,.,.,.
2020-9-6,40,.,.,.,.
2020-9-13,40,.,.,.,.
2020-9-20,40,.,.,.,.
2020-9-27,40,.,.,.,.
2020-10-4,40,.,.,.,.
2020-10-11,40,.,.,.,.
2020-10-18,40,.,.,.,.
2020-10-25,40,.,.,.,.
2020-1-12,41,0.0204,0.0114,.,.
2020-1-19,41,0.0488,0.0408,.,.
2020-1-26,41,-0.054,-0.0999,.,.
2020-2-2,41,0.0474,0.0924,.,.
2020-2-9,41,0.0565,0.112,.,.
2020-2-16,41,0.00349,0.083,.,.
2020-2-23,41,-0.0854,-0.0988,.,.
2020-3-1,41,0.0721,0.156,.,.
2020-3-8,41,0.0737,0.221,.,.
2020-3-15,41,0.0868,0.215,.,.
2020-3-22,41,-0.0821,0.46,.,.
2020-3-29,41,-0.015,0.595,.,.
2020-4-5,41,-0.145,0.322,.,.
2020-4-12,41,-0.0106,0.372,.,.
2020-4-19,41,0.0535,0.572,.,.
2020-4-26,41,0.225,0.893,.,.
2020-5-3,41,0.184,0.85,.,.
2020-5-10,41,.,.,0.156,0.785
2020-5-17,41,.,.,0.0605,0.538
2020-5-24,41,.,.,-0.044,0.46
2020-5-31,41,.,.,-0.403,-0.224
2020-6-7,41,.,.,-0.689,-0.54
2020-6-14,41,.,.,-0.777,-0.674
2020-6-21,41,.,.,-0.834,-0.783
2020-6-28,41,.,.,-0.917,-0.872
2020-7-5,41,.,.,-0.927,-0.902
2020-7-12,41,.,.,-0.878,-0.844
2020-7-19,41,.,.,-0.912,.
2020-7-26,41,.,.,-0.916,.
2020-8-2,41,.,.,-0.921,.
2020-8-9,41,.,.,-0.912,.
2020-8-16,41,.,.,-0.595,.
2020-8-23,41,.,.,-0.104,-0.236
2020-8-30,41,.,.,0.195,0.457
2020-9-6,41,.,.,0.336,0.712
2020-9-13,41,.,.,0.363,0.667
2020-9-20,41,0.405,0.856,.,.
2020-9-27,41,0.36,0.818,.,.
2020-10-4,41,0.349,0.797,.,.
2020-10-11,41,0.327,0.815,.,.
2020-10-18,41,0.314,0.709,.,.
2020-10-25,41,0.276,0.591,.,.
2020-1-12,42,0.0531,0.185,.,.
2020-1-19,42,-0.00905,-0.00725,.,.
2020-1-26,42,-0.158,-0.257,.,.
2020-2-2,42,0.0349,0.0476,.,.
2020-2-9,42,-0.00944,0.109,.,.
2020-2-16,42,-0.213,-0.338,.,.
2020-2-23,42,-0.107,-0.189,.,.
2020-3-1,42,-0.162,-0.189,.,.
2020-3-8,42,-0.256,-0.115,.,.
2020-3-15,42,-0.17,-0.118,.,.
2020-3-22,42,-0.339,-0.0635,.,.
2020-3-29,42,-0.458,-0.0892,.,.
2020-4-5,42,-0.593,-0.3,.,.
2020-4-12,42,-0.17,0.367,.,.
2020-4-19,42,-0.27,0.245,.,.
2020-4-26,42,-0.341,0.157,.,.
2020-5-3,42,-0.432,0.0447,.,.
2020-5-10,42,.,.,-0.56,-0.189
2020-5-17,42,.,.,-0.608,-0.327
2020-5-24,42,.,.,-0.613,-0.305
2020-5-31,42,.,.,-0.673,-0.559
2020-6-7,42,.,.,-0.814,-0.768
2020-6-14,42,.,.,-0.956,-0.956
2020-6-21,42,.,.,-0.961,-0.923
2020-6-28,42,.,.,-0.964,-0.883
2020-7-5,42,.,.,-0.964,-0.899
2020-7-12,42,.,.,-0.967,-0.862
2020-7-19,42,.,.,-0.964,.
2020-7-26,42,.,.,-0.973,.
2020-8-2,42,.,.,-0.965,.
2020-8-9,42,.,.,-0.96,.
2020-8-16,42,.,.,-0.97,.
2020-8-23,42,.,.,-0.967,-0.952
2020-8-30,42,.,.,-0.969,-0.944
2020-9-6,42,.,.,-0.888,-0.959
2020-9-13,42,.,.,-0.74,-0.725
2020-9-20,42,-0.729,-0.594,.,.
2020-9-27,42,-0.579,-0.615,.,.
2020-10-4,42,-0.573,-0.376,.,.
2020-10-11,42,-0.877,-0.8,.,.
2020-10-18,42,-0.887,-0.952,.,.
2020-10-25,42,-0.894,-0.905,.,.
2020-1-12,43,0.0145,0.0251,.,.
2020-1-19,43,0.0689,-0.0505,.,.
2020-1-26,43,0.00478,-0.00961,.,.
2020-2-2,43,-0.0268,0.0418,.,.
2020-2-9,43,-0.139,-0.125,.,.
2020-2-16,43,-0.00272,0.176,.,.
2020-2-23,43,-0.0101,0.142,.,.
2020-3-1,43,-0.0684,0.264,.,.
2020-3-8,43,-0.000844,0.239,.,.
2020-3-15,43,0.00703,0.0459,.,.
2020-3-22,43,-0.265,-0.229,.,.
2020-3-29,43,-0.0481,0.0913,.,.
2020-4-5,43,-0.0331,0.386,.,.
2020-4-12,43,-0.111,0.337,.,.
2020-4-19,43,0.0689,0.531,.,.
2020-4-26,43,-0.248,-0.0466,.,.
2020-5-3,43,-0.227,0.0602,.,.
2020-5-10,43,.,.,-0.244,-0.0863
2020-5-17,43,.,.,-0.272,-0.123
2020-5-24,43,.,.,-0.399,-0.123
2020-5-31,43,.,.,-0.715,-0.666
2020-6-7,43,.,.,-0.975,-0.98
2020-6-14,43,.,.,-0.98,-0.976
2020-6-21,43,.,.,-0.975,-0.978
2020-6-28,43,.,.,-0.982,-0.982
2020-7-5,43,.,.,-0.982,-0.982
2020-7-12,43,.,.,-0.972,-0.873
2020-7-19,43,.,.,-0.972,.
2020-7-26,43,.,.,-0.975,.
2020-8-2,43,.,.,-0.981,.
2020-8-9,43,.,.,-0.986,.
2020-8-16,43,.,.,-0.993,.
2020-8-23,43,.,.,-0.987,-0.997
2020-8-30,43,.,.,-0.687,-0.704
2020-9-6,43,.,.,-0.0732,-0.242
2020-9-13,43,.,.,-0.159,-0.263
2020-9-20,43,-0.127,-0.118,.,.
2020-9-27,43,-0.169,-0.118,.,.
2020-10-4,43,-0.166,-0.194,.,.
2020-10-11,43,-0.218,-0.105,.,.
2020-10-18,43,-0.206,-0.161,.,.
2020-10-25,43,-0.199,-0.173,.,.
2020-1-12,44,-0.00863,-0.026,.,.
2020-1-19,44,0.0234,-0.0145,.,.
2020-1-26,44,-0.0272,-0.13,.,.
2020-2-2,44,0.0273,0.148,.,.
2020-2-9,44,0.0524,0.294,.,.
2020-2-16,44,0.0406,0.182,.,.
2020-2-23,44,-0.054,-0.174,.,.
2020-3-1,44,-0.376,-0.453,.,.
