date,cityid,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh
2020-8-4,Baltimore,.,.,.,.
2020-8-4,Portland,-0.156,.,-0.143,-0.0654
2020-8-4,Boston,-0.14,-0.271,-0.17,-0.0672
2020-8-4,Oklahoma City,-0.0696,-0.147,-0.0403,.
2020-8-4,Louisville,-0.0539,.,-0.022,-0.0101
2020-8-4,Denver,-0.0388,.,.,0.00178
2020-8-4,Washington,-0.135,-0.18,-0.204,-0.0616
2020-8-4,Nashville,-0.0929,-0.182,-0.0783,-0.0555
2020-8-4,Milwaukee,-0.0496,-0.0908,-0.0462,0.0109
2020-8-4,Albuquerque,-0.108,.,-0.0606,-0.0298
2020-8-4,Tucson,-0.113,-0.26,-0.0651,-0.0421
2020-8-4,Fresno,-0.106,-0.311,.,-0.0499
2020-8-4,Sacramento,-0.0904,-0.28,-0.0933,-0.0134
2020-8-4,Atlanta,-0.0987,-0.206,-0.132,0.0133
2020-8-4,Kansas City,-0.042,.,-0.0313,0.00336
2020-8-4,Miami,-0.0869,-0.184,-0.0725,-0.0218
2020-8-4,Raleigh,-0.0453,.,-0.00799,0.0531
2020-8-4,Omaha,-0.0461,-0.203,.,-0.00166
2020-8-4,Oakland,-0.117,-0.344,-0.149,-0.0332
2020-8-4,Minneapolis,-0.109,-0.329,-0.0852,-0.0347
2020-8-4,Tampa,-0.0172,-0.126,0.00254,0.0373
2020-8-4,New Orleans,-0.224,-0.288,-0.219,-0.118
2020-8-4,Wichita,-0.17,.,.,.
2020-8-4,Cleveland,-0.0467,.,-0.0294,-0.0166
2020-8-4,Bakersfield,-0.0527,-0.214,-0.0212,0.0339
2020-8-4,Honolulu,-0.307,.,.,.
2020-8-4,Boise,-0.082,-0.175,.,.
2020-8-4,Salt Lake City,-0.119,-0.222,-0.0925,-0.0559
2020-8-4,Virginia Beach,.,.,.,.
2020-8-4,Colorado Springs,-0.0283,.,0.0138,0.0492
2020-8-4,Tulsa,-0.0468,-0.128,-0.0314,0.00358
2020-8-5,Los Angeles,-0.128,-0.267,-0.132,-0.0754
2020-8-5,New York City,-0.192,-0.22,-0.236,-0.13
2020-8-5,Chicago,-0.069,-0.319,-0.000608,-0.0204
2020-8-5,Houston,-0.0586,.,-0.0477,-0.0142
2020-8-5,Phoenix,-0.0835,-0.261,-0.0349,-0.0159
2020-8-5,San Diego,-0.0922,-0.323,-0.0732,-0.00218
2020-8-5,Dallas,-0.089,-0.203,-0.0569,-0.0374
2020-8-5,Las Vegas,-0.132,.,-0.0972,-0.00268
2020-8-5,Seattle,-0.0718,-0.159,-0.097,-0.0267
2020-8-5,Fort Worth,-0.0746,-0.216,-0.0374,-0.00317
2020-8-5,San Antonio,-0.112,-0.181,-0.0918,-0.0133
2020-8-5,San Jose,-0.104,-0.241,-0.142,-0.0462
2020-8-5,Detroit,-0.106,.,.,-0.00712
2020-8-5,Philadelphia,-0.137,-0.231,.,-0.0629
2020-8-5,Columbus,-0.11,-0.205,.,-0.0298
2020-8-5,Austin,-0.113,-0.32,.,-0.0237
2020-8-5,Charlotte,-0.0836,-0.167,-0.0562,-0.0489
2020-8-5,Indianapolis,-0.0272,-0.0966,-0.0238,0.0373
2020-8-5,Jacksonville,-0.0689,-0.201,-0.0355,.
2020-8-5,Memphis,-0.0963,-0.159,-0.0748,.
2020-8-5,San Francisco,-0.228,-0.268,-0.292,-0.164
2020-8-5,El Paso,-0.0428,-0.143,.,.
2020-8-5,Baltimore,.,.,.,.
2020-8-5,Portland,-0.156,.,-0.143,-0.0652
2020-8-5,Boston,-0.139,-0.27,-0.169,-0.0662
2020-8-5,Oklahoma City,-0.0692,-0.146,-0.0397,.
2020-8-5,Louisville,-0.0537,.,-0.0214,-0.0102
2020-8-5,Denver,-0.0387,.,.,0.00238
2020-8-5,Washington,-0.135,-0.18,-0.203,-0.0614
2020-8-5,Nashville,-0.0915,-0.183,-0.0762,-0.0538
2020-8-5,Milwaukee,-0.0492,-0.0919,-0.0446,0.0113
2020-8-5,Albuquerque,-0.108,.,-0.0598,-0.0256
2020-8-5,Tucson,-0.112,-0.259,-0.0636,-0.0413
2020-8-5,Fresno,-0.106,-0.312,.,-0.0504
2020-8-5,Sacramento,-0.0905,-0.279,-0.0938,-0.0132
2020-8-5,Atlanta,-0.0974,-0.207,-0.13,0.015
2020-8-5,Kansas City,-0.0413,.,-0.0303,0.00388
2020-8-5,Miami,-0.0872,-0.184,-0.0729,-0.0216
2020-8-5,Raleigh,-0.0449,.,-0.00752,0.0539
2020-8-5,Omaha,-0.0452,-0.202,.,0.000057
2020-8-5,Oakland,-0.117,-0.345,-0.149,-0.0331
2020-8-5,Minneapolis,-0.108,-0.33,-0.0835,-0.034
2020-8-5,Tampa,-0.0168,-0.125,0.0031,0.0368
2020-8-5,New Orleans,-0.223,-0.287,-0.217,-0.117
2020-8-5,Wichita,-0.169,.,.,.
2020-8-5,Cleveland,-0.0457,.,-0.0282,-0.0156
2020-8-5,Bakersfield,-0.0524,-0.215,-0.0208,0.0353
2020-8-5,Honolulu,-0.309,.,.,.
2020-8-5,Boise,-0.0826,-0.178,.,.
2020-8-5,Salt Lake City,-0.119,-0.223,-0.0923,-0.0558
2020-8-5,Virginia Beach,.,.,.,.
2020-8-5,Colorado Springs,-0.028,.,0.0164,0.0496
2020-8-5,Tulsa,-0.0467,-0.129,-0.0308,0.00275
2020-8-6,Los Angeles,-0.127,-0.268,-0.132,-0.0753
2020-8-6,New York City,-0.192,-0.219,-0.235,-0.129
2020-8-6,Chicago,-0.0689,-0.321,0.000343,-0.0201
2020-8-6,Houston,-0.0585,.,-0.0477,-0.0139
2020-8-6,Phoenix,-0.0828,-0.26,-0.0342,-0.0149
2020-8-6,San Diego,-0.0921,-0.322,-0.0734,-0.00185
2020-8-6,Dallas,-0.0897,-0.204,-0.0576,-0.0373
2020-8-6,Las Vegas,-0.131,.,-0.0957,-0.00228
2020-8-6,Seattle,-0.0716,-0.158,-0.0971,-0.0259
2020-8-6,Fort Worth,-0.0739,-0.216,-0.0364,-0.00248
2020-8-6,San Antonio,-0.112,-0.181,-0.0916,-0.0134
2020-8-6,San Jose,-0.103,-0.242,-0.141,-0.0457
2020-8-6,Detroit,-0.105,.,.,-0.00606
2020-8-6,Philadelphia,-0.137,-0.233,.,-0.0618
2020-8-6,Columbus,-0.109,-0.204,.,-0.0298
2020-8-6,Austin,-0.113,-0.321,.,-0.0243
2020-8-6,Charlotte,-0.0833,-0.167,-0.056,-0.0475
2020-8-6,Indianapolis,-0.027,-0.0962,-0.0239,0.0382
2020-8-6,Jacksonville,-0.0683,-0.2,-0.0348,.
2020-8-6,Memphis,-0.0977,-0.158,-0.0766,.
2020-8-6,San Francisco,-0.228,-0.269,-0.292,-0.164
2020-8-6,El Paso,-0.0423,-0.143,.,.
2020-8-6,Baltimore,.,.,.,.
2020-8-6,Portland,-0.156,.,-0.143,-0.0648
2020-8-6,Boston,-0.138,-0.269,-0.168,-0.0652
2020-8-6,Oklahoma City,-0.0687,-0.146,-0.039,.
2020-8-6,Louisville,-0.0536,.,-0.0208,-0.0101
2020-8-6,Denver,-0.0386,.,.,0.00297
2020-8-6,Washington,-0.135,-0.179,-0.203,-0.0612
2020-8-6,Nashville,-0.0902,-0.184,-0.0742,-0.0521
2020-8-6,Milwaukee,-0.0487,-0.0931,-0.0429,0.0119
2020-8-6,Albuquerque,-0.107,.,-0.059,-0.0215
2020-8-6,Tucson,-0.111,-0.257,-0.0621,-0.0407
2020-8-6,Fresno,-0.106,-0.312,.,-0.0509
2020-8-6,Sacramento,-0.0904,-0.279,-0.0939,-0.0128
2020-8-6,Atlanta,-0.096,-0.208,-0.128,0.0165
2020-8-6,Kansas City,-0.0406,.,-0.0292,0.00429
2020-8-6,Miami,-0.0875,-0.185,-0.0733,-0.0214
2020-8-6,Raleigh,-0.0445,.,-0.00696,0.0549
2020-8-6,Omaha,-0.0444,-0.2,.,0.00175
2020-8-6,Oakland,-0.117,-0.347,-0.149,-0.033
2020-8-6,Minneapolis,-0.108,-0.33,-0.0819,-0.0333
2020-8-6,Tampa,-0.0164,-0.124,0.00365,0.0366
2020-8-6,New Orleans,-0.222,-0.287,-0.216,-0.115
2020-8-6,Wichita,-0.169,.,.,.
2020-8-6,Cleveland,-0.0448,.,-0.0269,-0.0145
2020-8-6,Bakersfield,-0.052,-0.216,-0.0205,0.0367
2020-8-6,Honolulu,-0.311,.,.,.
2020-8-6,Boise,-0.0833,-0.182,.,.
2020-8-6,Salt Lake City,-0.119,-0.224,-0.0921,-0.0554
2020-8-6,Virginia Beach,.,.,.,.
2020-8-6,Colorado Springs,-0.0275,.,0.0191,0.0499
2020-8-6,Tulsa,-0.0466,-0.129,-0.03,0.00201
2020-8-7,Los Angeles,-0.127,-0.268,-0.132,-0.0751
2020-8-7,New York City,-0.191,-0.218,-0.235,-0.128
2020-8-7,Chicago,-0.0688,-0.323,0.00123,-0.0198
2020-8-7,Houston,-0.0584,.,-0.0478,-0.0136
2020-8-7,Phoenix,-0.0819,-0.26,-0.0334,-0.0137
2020-8-7,San Diego,-0.092,-0.321,-0.0735,-0.0016
2020-8-7,Dallas,-0.0902,-0.205,-0.0582,-0.0372
2020-8-7,Las Vegas,-0.13,.,-0.0944,-0.00187
2020-8-7,Seattle,-0.0711,-0.156,-0.097,-0.025
2020-8-7,Fort Worth,-0.0732,-0.216,-0.0353,-0.00197
2020-8-7,San Antonio,-0.112,-0.181,-0.0912,-0.0131
2020-8-7,San Jose,-0.103,-0.244,-0.14,-0.0452
2020-8-7,Detroit,-0.104,.,.,-0.00502
2020-8-7,Philadelphia,-0.136,-0.236,.,-0.0606
2020-8-7,Columbus,-0.109,-0.203,.,-0.0295
2020-8-7,Austin,-0.114,-0.322,.,-0.025
2020-8-7,Charlotte,-0.0829,-0.168,-0.0559,-0.046
2020-8-7,Indianapolis,-0.0268,-0.0958,-0.0242,0.039
2020-8-7,Jacksonville,-0.0676,-0.2,-0.0341,.
2020-8-7,Memphis,-0.0988,-0.157,-0.0781,.
2020-8-7,San Francisco,-0.228,-0.269,-0.291,-0.164
2020-8-7,El Paso,-0.0422,-0.143,.,.
2020-8-7,Baltimore,.,.,.,.
2020-8-7,Portland,-0.156,.,-0.143,-0.0642
2020-8-7,Boston,-0.137,-0.269,-0.167,-0.0641
2020-8-7,Oklahoma City,-0.0682,-0.146,-0.0384,.
2020-8-7,Louisville,-0.0536,.,-0.0204,-0.00986
2020-8-7,Denver,-0.0385,.,.,0.00353
2020-8-7,Washington,-0.134,-0.178,-0.203,-0.0609
2020-8-7,Nashville,-0.0889,-0.185,-0.0724,-0.0503
2020-8-7,Milwaukee,-0.0481,-0.0945,-0.0411,0.0126
2020-8-7,Albuquerque,-0.107,.,-0.0581,-0.0177
2020-8-7,Tucson,-0.109,-0.256,-0.0606,-0.0402
2020-8-7,Fresno,-0.105,-0.313,.,-0.0511
2020-8-7,Sacramento,-0.09,-0.278,-0.0936,-0.0122
2020-8-7,Atlanta,-0.0947,-0.208,-0.126,0.0176
2020-8-7,Kansas City,-0.0399,.,-0.0281,0.00455
2020-8-7,Miami,-0.0876,-0.185,-0.0736,-0.0211
2020-8-7,Raleigh,-0.0441,.,-0.00635,0.0559
2020-8-7,Omaha,-0.0437,-0.199,.,0.00331
2020-8-7,Oakland,-0.116,-0.347,-0.149,-0.0328
2020-8-7,Minneapolis,-0.107,-0.331,-0.0805,-0.0328
2020-8-7,Tampa,-0.0158,-0.123,0.00419,0.0366
2020-8-7,New Orleans,-0.221,-0.286,-0.215,-0.114
2020-8-7,Wichita,-0.169,.,.,.
2020-8-7,Cleveland,-0.0438,.,-0.0257,-0.0132
2020-8-7,Bakersfield,-0.0516,-0.216,-0.0203,0.0383
2020-8-7,Honolulu,-0.314,.,.,.
2020-8-7,Boise,-0.0842,-0.186,.,.
2020-8-7,Salt Lake City,-0.119,-0.225,-0.0918,-0.0547
2020-8-7,Virginia Beach,.,.,.,.
2020-8-7,Colorado Springs,-0.0269,.,0.0219,0.0501
2020-8-7,Tulsa,-0.0462,-0.129,-0.0291,0.00139
2020-8-8,Los Angeles,-0.127,-0.268,-0.132,-0.0749
2020-8-8,New York City,-0.19,-0.216,-0.234,-0.128
2020-8-8,Chicago,-0.0685,-0.325,0.00208,-0.0193
2020-8-8,Houston,-0.0584,.,-0.048,-0.0133
2020-8-8,Phoenix,-0.081,-0.259,-0.0325,-0.0125
2020-8-8,San Diego,-0.0919,-0.321,-0.0736,-0.00145
2020-8-8,Dallas,-0.0907,-0.206,-0.0587,-0.0369
2020-8-8,Las Vegas,-0.129,.,-0.0933,-0.00146
2020-8-8,Seattle,-0.0705,-0.154,-0.0967,-0.024
2020-8-8,Fort Worth,-0.0725,-0.215,-0.0341,-0.00168
2020-8-8,San Antonio,-0.111,-0.181,-0.0907,-0.0123
2020-8-8,San Jose,-0.102,-0.247,-0.14,-0.0447
2020-8-8,Detroit,-0.103,.,.,-0.00405
2020-8-8,Philadelphia,-0.136,-0.239,.,-0.0593
2020-8-8,Columbus,-0.108,-0.202,.,-0.0291
2020-8-8,Austin,-0.114,-0.322,.,-0.0259
2020-8-8,Charlotte,-0.0825,-0.168,-0.0557,-0.0445
2020-8-8,Indianapolis,-0.0266,-0.0949,-0.0246,0.0396
2020-8-8,Jacksonville,-0.0668,-0.2,-0.0334,.
2020-8-8,Memphis,-0.0995,-0.156,-0.0793,.
2020-8-8,San Francisco,-0.227,-0.269,-0.291,-0.163
2020-8-8,El Paso,-0.0424,-0.143,.,.
2020-8-8,Baltimore,.,.,.,.
2020-8-8,Portland,-0.155,.,-0.142,-0.0634
2020-8-8,Boston,-0.136,-0.268,-0.166,-0.0629
2020-8-8,Oklahoma City,-0.0676,-0.145,-0.0376,.
2020-8-8,Louisville,-0.0537,.,-0.02,-0.00942
2020-8-8,Denver,-0.0385,.,.,0.00402
2020-8-8,Washington,-0.134,-0.177,-0.202,-0.0606
2020-8-8,Nashville,-0.0878,-0.186,-0.0708,-0.0485
2020-8-8,Milwaukee,-0.0475,-0.0959,-0.0392,0.0136
2020-8-8,Albuquerque,-0.106,.,-0.0572,-0.0143
2020-8-8,Tucson,-0.108,-0.254,-0.0591,-0.0399
2020-8-8,Fresno,-0.104,-0.313,.,-0.0512
2020-8-8,Sacramento,-0.0893,-0.278,-0.093,-0.0114
2020-8-8,Atlanta,-0.0934,-0.208,-0.124,0.0185
2020-8-8,Kansas City,-0.0394,.,-0.0272,0.00467
2020-8-8,Miami,-0.0877,-0.185,-0.0739,-0.0209
2020-8-8,Raleigh,-0.0437,.,-0.00571,0.057
2020-8-8,Omaha,-0.0431,-0.198,.,0.00461
2020-8-8,Oakland,-0.116,-0.347,-0.148,-0.0326
2020-8-8,Minneapolis,-0.106,-0.331,-0.0796,-0.0323
2020-8-8,Tampa,-0.0152,-0.121,0.00475,0.0369
2020-8-8,New Orleans,-0.219,-0.285,-0.214,-0.112
2020-8-8,Wichita,-0.169,.,.,.
2020-8-8,Cleveland,-0.0428,.,-0.0244,-0.012
2020-8-8,Bakersfield,-0.0512,-0.216,-0.0201,0.0401
2020-8-8,Honolulu,-0.316,.,.,.
2020-8-8,Boise,-0.0851,-0.19,.,.
2020-8-8,Salt Lake City,-0.119,-0.226,-0.0915,-0.0539
2020-8-8,Virginia Beach,.,.,.,.
2020-8-8,Colorado Springs,-0.0262,.,0.0246,0.0502
2020-8-8,Tulsa,-0.0458,-0.128,-0.0281,0.0009
2020-8-9,Los Angeles,-0.127,-0.268,-0.131,-0.0745
2020-8-9,New York City,-0.19,-0.215,-0.234,-0.127
2020-8-9,Chicago,-0.0682,-0.326,0.0029,-0.0189
2020-8-9,Houston,-0.0585,.,-0.0482,-0.0131
2020-8-9,Phoenix,-0.08,-0.258,-0.0315,-0.0113
2020-8-9,San Diego,-0.0918,-0.32,-0.0737,-0.00142
2020-8-9,Dallas,-0.091,-0.207,-0.0591,-0.0365
2020-8-9,Las Vegas,-0.129,.,-0.0923,-0.00108
2020-8-9,Seattle,-0.0698,-0.152,-0.0962,-0.023
2020-8-9,Fort Worth,-0.0718,-0.215,-0.0328,-0.00163
2020-8-9,San Antonio,-0.111,-0.181,-0.0901,-0.011
2020-8-9,San Jose,-0.102,-0.25,-0.139,-0.0441
2020-8-9,Detroit,-0.101,.,.,-0.00318
2020-8-9,Philadelphia,-0.136,-0.242,.,-0.0582
2020-8-9,Columbus,-0.108,-0.202,.,-0.0285
2020-8-9,Austin,-0.114,-0.322,.,-0.0268
2020-8-9,Charlotte,-0.0822,-0.169,-0.0555,-0.043
2020-8-9,Indianapolis,-0.0266,-0.094,-0.025,0.04
2020-8-9,Jacksonville,-0.0661,-0.199,-0.0327,.
2020-8-9,Memphis,-0.0998,-0.155,-0.0801,.
2020-8-9,San Francisco,-0.227,-0.268,-0.291,-0.163
2020-8-9,El Paso,-0.0427,-0.143,.,.
2020-8-9,Baltimore,.,.,.,.
2020-8-9,Portland,-0.155,.,-0.142,-0.0626
2020-8-9,Boston,-0.135,-0.267,-0.165,-0.0616
2020-8-9,Oklahoma City,-0.0671,-0.146,-0.0367,.
2020-8-9,Louisville,-0.0538,.,-0.0199,-0.00877
2020-8-9,Denver,-0.0385,.,.,0.00439
2020-8-9,Washington,-0.133,-0.175,-0.202,-0.0603
2020-8-9,Nashville,-0.0868,-0.186,-0.0696,-0.0467
2020-8-9,Milwaukee,-0.0469,-0.0974,-0.0372,0.0149
2020-8-9,Albuquerque,-0.105,.,-0.0563,-0.0117
2020-8-9,Tucson,-0.107,-0.252,-0.0576,-0.0397
2020-8-9,Fresno,-0.103,-0.313,.,-0.0511
2020-8-9,Sacramento,-0.0884,-0.277,-0.092,-0.0104
2020-8-9,Atlanta,-0.0922,-0.208,-0.122,0.019
2020-8-9,Kansas City,-0.0391,.,-0.0263,0.00463
2020-8-9,Miami,-0.0877,-0.185,-0.0741,-0.0206
2020-8-9,Raleigh,-0.0432,.,-0.00505,0.0582
2020-8-9,Omaha,-0.0426,-0.197,.,0.00559
2020-8-9,Oakland,-0.116,-0.347,-0.148,-0.0323
2020-8-9,Minneapolis,-0.106,-0.332,-0.0792,-0.0319
2020-8-9,Tampa,-0.0145,-0.12,0.00532,0.0374
2020-8-9,New Orleans,-0.218,-0.285,-0.213,-0.11
2020-8-9,Wichita,-0.17,.,.,.
2020-8-9,Cleveland,-0.0419,.,-0.0231,-0.0108
2020-8-9,Bakersfield,-0.0508,-0.216,-0.0199,0.0418
2020-8-9,Honolulu,-0.319,.,.,.
2020-8-9,Boise,-0.0863,-0.195,.,.
2020-8-9,Salt Lake City,-0.119,-0.226,-0.0911,-0.0531
2020-8-9,Virginia Beach,.,.,.,.
2020-8-9,Colorado Springs,-0.0254,.,0.0273,0.0502
2020-8-9,Tulsa,-0.0453,-0.128,-0.0271,0.000528
2020-8-10,Los Angeles,-0.126,-0.268,-0.131,-0.0741
2020-8-10,New York City,-0.189,-0.213,-0.233,-0.127
2020-8-10,Chicago,-0.0678,-0.327,0.00371,-0.0184
2020-8-10,Houston,-0.0586,.,-0.0485,-0.0129
2020-8-10,Phoenix,-0.079,-0.257,-0.0304,-0.0101
2020-8-10,San Diego,-0.0917,-0.319,-0.0738,-0.00149
2020-8-10,Dallas,-0.0912,-0.208,-0.0594,-0.0361
2020-8-10,Las Vegas,-0.128,.,-0.0916,-0.000734
2020-8-10,Seattle,-0.0689,-0.149,-0.0956,-0.022
2020-8-10,Fort Worth,-0.0711,-0.215,-0.0315,-0.0018
2020-8-10,San Antonio,-0.11,-0.181,-0.0894,-0.00939
2020-8-10,San Jose,-0.102,-0.253,-0.139,-0.0435
2020-8-10,Detroit,-0.1,.,.,-0.00243
2020-8-10,Philadelphia,-0.136,-0.245,.,-0.057
2020-8-10,Columbus,-0.107,-0.201,.,-0.0277
2020-8-10,Austin,-0.114,-0.322,.,-0.0278
2020-8-10,Charlotte,-0.082,-0.17,-0.0553,-0.0417
2020-8-10,Indianapolis,-0.0266,-0.0931,-0.0256,0.0403
2020-8-10,Jacksonville,-0.0654,-0.199,-0.032,.
2020-8-10,Memphis,-0.0998,-0.154,-0.0806,.
2020-8-10,San Francisco,-0.227,-0.267,-0.291,-0.163
2020-8-10,El Paso,-0.0433,-0.142,.,.
2020-8-10,Baltimore,.,.,.,.
2020-8-10,Portland,-0.154,.,-0.141,-0.0617
2020-8-10,Boston,-0.134,-0.267,-0.164,-0.0604
2020-8-10,Oklahoma City,-0.0666,-0.146,-0.0357,.
2020-8-10,Louisville,-0.0541,.,-0.0198,-0.00793
2020-8-10,Denver,-0.0385,.,.,0.00463
2020-8-10,Washington,-0.133,-0.173,-0.201,-0.0599
2020-8-10,Nashville,-0.086,-0.187,-0.0688,-0.0451
2020-8-10,Milwaukee,-0.0461,-0.0988,-0.0352,0.0163
2020-8-10,Albuquerque,-0.105,.,-0.0554,-0.0097
2020-8-10,Tucson,-0.105,-0.251,-0.056,-0.0396
2020-8-10,Fresno,-0.102,-0.312,.,-0.0506
2020-8-10,Sacramento,-0.0873,-0.277,-0.0907,-0.00924
2020-8-10,Atlanta,-0.0911,-0.208,-0.12,0.0193
2020-8-10,Kansas City,-0.0392,.,-0.0257,0.00447
2020-8-10,Miami,-0.0877,-0.185,-0.0743,-0.0203
2020-8-10,Raleigh,-0.0428,.,-0.00439,0.0594
2020-8-10,Omaha,-0.0423,-0.197,.,0.00624
2020-8-10,Oakland,-0.116,-0.346,-0.148,-0.032
2020-8-10,Minneapolis,-0.106,-0.332,-0.0791,-0.0315
2020-8-10,Tampa,-0.0137,-0.119,0.00592,0.0383
2020-8-10,New Orleans,-0.217,-0.284,-0.212,-0.109
2020-8-10,Wichita,-0.17,.,.,.
2020-8-10,Cleveland,-0.041,.,-0.0219,-0.00963
2020-8-10,Bakersfield,-0.0504,-0.216,-0.0199,0.0437
2020-8-10,Honolulu,-0.321,.,.,.
2020-8-10,Boise,-0.0875,-0.201,.,.
2020-8-10,Salt Lake City,-0.119,-0.227,-0.0906,-0.0522
2020-8-10,Virginia Beach,.,.,.,.
2020-8-10,Colorado Springs,-0.0246,.,0.0298,0.0501
2020-8-10,Tulsa,-0.0447,-0.127,-0.026,0.000251
2020-8-11,Los Angeles,-0.126,-0.268,-0.13,-0.0737
2020-8-11,New York City,-0.189,-0.212,-0.233,-0.126
2020-8-11,Chicago,-0.0674,-0.328,0.0045,-0.0178
2020-8-11,Houston,-0.0586,.,-0.0488,-0.0127
2020-8-11,Phoenix,-0.0779,-0.257,-0.0294,-0.0089
2020-8-11,San Diego,-0.0917,-0.318,-0.0738,-0.00164
2020-8-11,Dallas,-0.0913,-0.209,-0.0596,-0.0356
2020-8-11,Las Vegas,-0.127,.,-0.0911,-0.000442
2020-8-11,Seattle,-0.068,-0.146,-0.0949,-0.0209
2020-8-11,Fort Worth,-0.0704,-0.215,-0.0301,-0.00215
2020-8-11,San Antonio,-0.11,-0.181,-0.0886,-0.00739
2020-8-11,San Jose,-0.101,-0.257,-0.138,-0.0429
2020-8-11,Detroit,-0.0991,.,.,-0.0018
2020-8-11,Philadelphia,-0.136,-0.249,.,-0.056
2020-8-11,Columbus,-0.106,-0.2,.,-0.0269
2020-8-11,Austin,-0.114,-0.322,.,-0.0288
2020-8-11,Charlotte,-0.0819,-0.171,-0.0551,-0.0405
2020-8-11,Indianapolis,-0.0267,-0.0923,-0.0263,0.0404
2020-8-11,Jacksonville,-0.0647,-0.199,-0.0314,.
2020-8-11,Memphis,-0.0995,-0.153,-0.0807,.
2020-8-11,San Francisco,-0.227,-0.266,-0.291,-0.163
2020-8-11,El Paso,-0.044,-0.142,.,.
2020-8-11,Baltimore,.,.,.,.
2020-8-11,Portland,-0.153,.,-0.14,-0.0607
2020-8-11,Boston,-0.133,-0.266,-0.163,-0.0592
2020-8-11,Oklahoma City,-0.0662,-0.147,-0.0347,.
2020-8-11,Louisville,-0.0546,.,-0.02,-0.00695
2020-8-11,Denver,-0.0386,.,.,0.00469
2020-8-11,Washington,-0.132,-0.171,-0.201,-0.0595
2020-8-11,Nashville,-0.0854,-0.187,-0.0681,-0.0436
2020-8-11,Milwaukee,-0.0453,-0.1,-0.0332,0.0179
2020-8-11,Albuquerque,-0.104,.,-0.0545,-0.00844
2020-8-11,Tucson,-0.104,-0.25,-0.0543,-0.0396
2020-8-11,Fresno,-0.101,-0.312,.,-0.05
2020-8-11,Sacramento,-0.0861,-0.277,-0.0892,-0.00802
2020-8-11,Atlanta,-0.0901,-0.207,-0.118,0.0194
2020-8-11,Kansas City,-0.0396,.,-0.0252,0.00418
2020-8-11,Miami,-0.0875,-0.184,-0.0744,-0.0201
2020-8-11,Raleigh,-0.0424,.,-0.00373,0.0605
2020-8-11,Omaha,-0.0421,-0.196,.,0.00661
2020-8-11,Oakland,-0.115,-0.345,-0.147,-0.0318
2020-8-11,Minneapolis,-0.106,-0.332,-0.0794,-0.0313
2020-8-11,Tampa,-0.0129,-0.118,0.00653,0.0393
2020-8-11,New Orleans,-0.216,-0.283,-0.211,-0.107
2020-8-11,Wichita,-0.169,.,.,.
2020-8-11,Cleveland,-0.0403,.,-0.0209,-0.00862
2020-8-11,Bakersfield,-0.0502,-0.216,-0.0198,0.0455
2020-8-11,Honolulu,-0.324,.,.,.
2020-8-11,Boise,-0.0888,-0.206,.,.
2020-8-11,Salt Lake City,-0.118,-0.227,-0.0901,-0.0515
2020-8-11,Virginia Beach,.,.,.,.
2020-8-11,Colorado Springs,-0.0237,.,0.0321,0.0499
2020-8-11,Tulsa,-0.0441,-0.127,-0.0249,0.0000462
2020-8-12,Los Angeles,-0.125,-0.268,-0.13,-0.0732
2020-8-12,New York City,-0.188,-0.21,-0.233,-0.126
2020-8-12,Chicago,-0.067,-0.328,0.00527,-0.0173
2020-8-12,Houston,-0.0587,.,-0.049,-0.0125
2020-8-12,Phoenix,-0.0769,-0.256,-0.0283,-0.00781
2020-8-12,San Diego,-0.0916,-0.317,-0.0738,-0.00185
2020-8-12,Dallas,-0.0913,-0.209,-0.0597,-0.0351
2020-8-12,Las Vegas,-0.126,.,-0.0907,-0.000215
2020-8-12,Seattle,-0.0671,-0.143,-0.0941,-0.0199
2020-8-12,Fort Worth,-0.0698,-0.214,-0.0287,-0.00263
2020-8-12,San Antonio,-0.109,-0.181,-0.0878,-0.00517
2020-8-12,San Jose,-0.101,-0.261,-0.138,-0.0423
2020-8-12,Detroit,-0.0981,.,.,-0.00129
2020-8-12,Philadelphia,-0.136,-0.252,.,-0.0551
2020-8-12,Columbus,-0.106,-0.199,.,-0.026
2020-8-12,Austin,-0.114,-0.322,.,-0.0298
2020-8-12,Charlotte,-0.0818,-0.172,-0.0548,-0.0394
2020-8-12,Indianapolis,-0.0269,-0.0914,-0.0269,0.0403
2020-8-12,Jacksonville,-0.064,-0.199,-0.0307,.
2020-8-12,Memphis,-0.099,-0.152,-0.0805,.
2020-8-12,San Francisco,-0.226,-0.265,-0.291,-0.162
2020-8-12,El Paso,-0.0447,-0.141,.,.
2020-8-12,Baltimore,.,.,.,.
2020-8-12,Portland,-0.152,.,-0.138,-0.0597
2020-8-12,Boston,-0.132,-0.266,-0.162,-0.058
2020-8-12,Oklahoma City,-0.0658,-0.148,-0.0337,.
2020-8-12,Louisville,-0.0551,.,-0.0204,-0.00587
2020-8-12,Denver,-0.0388,.,.,0.00456
2020-8-12,Washington,-0.132,-0.169,-0.2,-0.0591
2020-8-12,Nashville,-0.0849,-0.188,-0.0677,-0.0422
2020-8-12,Milwaukee,-0.0444,-0.101,-0.0312,0.0197
2020-8-12,Albuquerque,-0.104,.,-0.0536,-0.00786
2020-8-12,Tucson,-0.103,-0.249,-0.0526,-0.0396
2020-8-12,Fresno,-0.0999,-0.312,.,-0.0491
